url,urlComes,time
https://instagram.com/,https://l.facebook.com/l.php?h=ATM22a-k-LeAX38ptY5EpIEM3xX1KsUoAUPkBpDYlnnmp_y1tyWH08tkCYfoRencIGJBNFTH6hwjyTWqL0s1N4V3MLDCiLhtlDlO9vC2kOWNOgUfcOCffertrhIJ&s=1&u=https%3A%2F%2Finstagram.com%2F,2017-03-29 18:45:39.659822
http://www.opticaoroel.com/,http://www.opticaoroel.com/product/sample-product/emporio-armani-4097/?add-to-cart=498,2017-03-29 18:45:39.681526
https://instagram.com/,https://l.facebook.com/l.php?h=ATNup6Cs4iHutfJ2leasJlvn1r66DQp6NKWOX6Gk-EHo1ATXTtKuoZo-CDiokWo--Grqs4YMWDFxhnxln4Y2jO2TVXR1ZH2W8eRswPfsT-eks5VfFbyFulR5Hu4v&s=1&u=https%3A%2F%2Finstagram.com%2F,2017-03-29 18:45:39.952299
http://momentsapp.com/,http://l.facebook.com/l.php?h=ATMw2RVdc4AUxDQl5GI2_uTIJcJNdX2csNpSIYPhjuoWcgY5adXhnaKOGwXOsRGcKLj8AbgzsHhTZsb0glw2Od0dCv-bSU4gnhs1_Wkn8i9YtctAKdaofDYxBxKS&s=1&u=http%3A%2F%2Fmomentsapp.com%2F,2017-03-29 18:45:39.965908
https://www.facebook.com/policies/cookies/,https://www.facebook.com/business/,2017-03-29 18:45:40.185298
https://m.facebook.com/home.php?refid=17,https://m.facebook.com/katariba,2017-03-29 18:45:40.279556
https://m.facebook.com/home.php?refid=17,https://m.facebook.com/FamOnlineSafety,2017-03-29 18:45:40.324142
https://www.wiredsafety.org/,https://l.facebook.com/l.php?h=ATOqqGciln4ElWSf9PC_9AqPISjh35EdzS7yRNEbtfPH2EemxEkJnt0KrnalMX8nMm0VqSp6o9lmFZrteoW8DkaTt3QWJ9CUvRCxv5cjjqJkGwlQsiRVSGpPP73t&s=1&u=https%3A%2F%2Fwww.wiredsafety.org%2F,2017-03-29 18:45:40.326714
https://m.facebook.com/home.php?refid=17,https://m.facebook.com/sodateage.net,2017-03-29 18:45:40.441540
http://www.opticaoroel.com/,http://www.opticaoroel.com/product/sample-product/356/?add-to-cart=396,2017-03-29 18:45:40.511159
https://m.facebook.com/home.php?refid=17,https://m.facebook.com/LearningLinksIndia,2017-03-29 18:45:40.983539
https://www.facebook.com/policies/cookies/,https://hi-in.facebook.com/pages/create/?ref_type=sitefooter,2017-03-29 18:45:41.213363
https://www.facebook.com/policies/cookies/,https://ar-ar.facebook.com/campaign/landing.php?campaign_id=402047449186&extra_1=auto&placement=pflo,2017-03-29 18:45:41.346650
https://www.facebook.com/policies/cookies/,https://ar-ar.facebook.com/communitystandards/,2017-03-29 18:45:41.367276
https://www.facebook.com/policies/cookies/,https://de-de.facebook.com/communitystandards/,2017-03-29 18:45:41.388895
https://m.facebook.com/reg/?cid=102&refid=9,https://m.facebook.com/login.php?next=https%3A%2F%2Fm.facebook.com%2Fhome.php%3Frefid%3D17&refsrc=https%3A%2F%2Fm.facebook.com%2Fkatariba&refid=17&_rdr,2017-03-29 18:45:41.394160
https://www.facebook.com/policies/cookies/,https://pt-br.facebook.com/campaign/landing.php?campaign_id=402047449186&extra_1=auto&placement=pflo,2017-03-29 18:45:41.543387
https://www.facebook.com/policies/cookies/,https://pt-br.facebook.com/communitystandards/,2017-03-29 18:45:41.562565
https://m.facebook.com/home.php?refid=52,https://m.facebook.com/story.php?_ft_=top_level_post_id.1697600053589023%3Atl_objid.1697600053589023%3Athid.216590981689945%3A306061129499414%3A3%3A0%3A1491029999%3A-2307751296194285251&id=216590981689945&refid=17&story_fbid=1697600053589023,2017-03-29 18:45:41.568514
https://jp.stanby.com/ats/sodateage-net/jobs,https://lm.facebook.com/l.php?enc=AZPT2mjpChGUDZQ7mmrvEiBqohyr3Cd6Qze2OHv-MnAm4_WOGA8gHZahREHVd_JUgq4_C-BBAZQlVN4j4QoeacnAUg0rk2TrW8svHrCceeFAsDsdkC16VDkDiNHDvw7XxGebO9V5qYg8WNc_AM_01X3NCSc8kQGzjPUrJANhCl28wq8uwnv-So2RKJSDylVQLtdw448vljK6k2aMrnmrJeUoTaNmnT4YpZGPf5i2Er5Kde3WZeu2w3cU3HLI1Y9AcvMPNJt-1gvNnYj6WKVGuIR3JByItZz3W3vpyFAtYtmglwgCTjOEi9j5TarD8jKyP19vmmlPzqJAeTd4OxlFJhACLQPh3z_k1C-ZGxpgRrIqMw&h=ATM7pAaQldbEq1-akMafU5Yr88uoVvtdvsMCsmdXUZqkXHeG3LE_s3v0g1wznUDUYedhFITWkS0ZZdoB7b7Hxnb70oAP8AxMJbIPLbeLKH-G4BLQxLpK-tCMhmNI&s=1&u=https%3A%2F%2Fjp.stanby.com%2Fats%2Fsodateage-net%2Fjobs,2017-03-29 18:45:41.575956
https://m.facebook.com/home.php?refid=52,https://m.facebook.com/story.php?_ft_=top_level_post_id.1700875879928107%3Atl_objid.1700875879928107%3Athid.216590981689945%3A306061129499414%3A3%3A0%3A1491029999%3A-893955493925986215&id=216590981689945&refid=17&story_fbid=1700875879928107,2017-03-29 18:45:41.812532
https://feedback.truste.com/hc,https://feedback.truste.com/hc/en-us/restricted?return_to=https%3A%2F%2Ffeedback.truste.com%2Fhc%2Fen-us,2017-03-29 18:45:41.954100
https://m.facebook.com/careers/?ref=pf,https://m.facebook.com/careers/?ref=pf,2017-03-29 18:45:41.986528
https://www.facebook.com/policies/cookies/,https://ja-ks.facebook.com/help/1511251209137613?ref=bookmarks,2017-03-29 18:45:42.158384
http://www.opticaoroel.com/,http://www.opticaoroel.com/product/sample-product/emporio-armani-4097/?add-to-cart=473,2017-03-29 18:45:42.174472
https://m.facebook.com/reg/?cid=102&refid=9,https://m.facebook.com/login.php?next=https%3A%2F%2Fm.facebook.com%2F100006707686998%2Factivity%2F1804302216470017%3Frefid%3D17&refsrc=https%3A%2F%2Fm.facebook.com%2FLearningLinksIndia&_rdr,2017-03-29 18:45:42.178609
https://m.facebook.com/reg/?cid=102&refid=9,https://m.facebook.com/login.php?next=https%3A%2F%2Fm.facebook.com%2Ftimeline%2Fapp_collection%2F%3Fcollection_token%3D100006707686998%253A254984101287276%253A128%26refid%3D17&refsrc=https%3A%2F%2Fm.facebook.com%2FLearningLinksIndia&_rdr,2017-03-29 18:45:42.343270
https://m.facebook.com/home.php?refid=17,https://m.facebook.com/sodateage.net/?__tn__=C&_ft_=top_level_post_id.1697600053589023%3Atl_objid.1697600053589023%3Athid.216590981689945%3A306061129499414%3A3%3A0%3A1491029999%3A-2307751296194285251&refid=17,2017-03-29 18:45:42.377048
https://m.facebook.com/home.php,https://m.facebook.com/search/114769691872352/places-in/2250/places/intersect/?refid=17,2017-03-29 18:45:42.390756
https://m.facebook.com/reg/?cid=102,https://m.facebook.com/login/?_ft_=top_level_post_id.1697600053589023%3Atl_objid.1697600053589023%3Athid.216590981689945&next=https%3A%2F%2Fm.facebook.com%2Fstory.php%3F_ft_%3Dtop_level_post_id.1697600053589023%253Atl_objid.1697600053589023%253Athid.216590981689945%253A306061129499414%253A3%253A0%253A1491029999%253A-2307751296194285251%26id%3D216590981689945%26refid%3D17%26story_fbid%3D1697600053589023&refid=52,2017-03-29 18:45:42.465930
https://jp.stanby.com/ats/sodateage-net/jobs,https://lm.facebook.com/l.php?enc=AZOE9DOypQt1ghFTIpkfDxLxzcz2ITmBhMUVpV26NjQwgkE9RYmhbv1nS3vQAh-acvXKt3vlnujEKABJPuoWwP_-c0MeLAA1FRz3d3FdI0JUbUruDX6WPhdCH0fETbuxeR2_uiTuIRQSGRaetNZ8DpQTWaKXDYiYgA6UMka0m7kOx4RKxNrzRbRlwe9ViUDuEjQJDd8GTkt8qdwf-Eub41Tf5mo85G0BvDh6v24yH1b17EM8zf4eyT-c8LM2Ch7TvfzX52QfKXL3zsM2uCWy0z4XywWKpuqhXvEidq2ORcwnRTWmKM-97gh9TVaNVvQnbmW4PzPulJAl3_Non6rO_wam7rz_92Hj_h8Le3hGngXazA&h=ATP4LPtOF7NO4_LfAmtbE_D9PY4tsT05XDomH2teOvVS5K6Pa9zME1oO8MUvztDdGhvFPD48FfIZrkLA_twnG74ROXdFo4W-HuwbCI8OUgyryA0S9FHlnu1Al6SR&s=1&u=https%3A%2F%2Fjp.stanby.com%2Fats%2Fsodateage-net%2Fjobs,2017-03-29 18:45:42.486488
https://jp.stanby.com/ats/sodateage-net/jobs,https://lm.facebook.com/l.php?enc=AZOD-xeKeGFHVe78bRvbdIf-d-LXgGDaUMIpRT6JXvzEdYMT4SfDGcVNQyHr4b5F9wbMtTAJAhWPwelur79jAKUEAlCF_r_t66iiFtef3AJJSOXDePou-vkRu0V487n636lC-zO7TBO8DOISRrC7zXQUi5kH213m2aBd_299XsIZworEEo-1oi1dDbhcE5on0bqRrIongtM1bJs8z9li9pLe-lhTZ5J7e208Y5454zowsAmtizWNB6zbZYC5CEeGm2CIKG6j6bcJVZFH-SH382SIWewV_PPr2Zh_ZDCE8pe7Bw&h=ATMsffFRJs-budjUQkS2hKWO8_VKo3Q3hmgxIkgGguOSTwEBwah3zAGVjP4TQhIfcuWevRE47pvZmfInfsmXifoApEjeXr2hTE-2_bm4PrWL_X9uN6M6h9twnN_a&s=1&u=https%3A%2F%2Fjp.stanby.com%2Fats%2Fsodateage-net%2Fjobs,2017-03-29 18:45:42.495785
https://m.facebook.com/home.php,https://m.facebook.com/policies/cookies/,2017-03-29 18:45:42.584449
https://m.facebook.com/home.php?refid=17,https://m.facebook.com/FoundationForLearning/?refid=17,2017-03-29 18:45:42.604798
https://www.sodateage.net/news/7181/,https://lm.facebook.com/l.php?enc=AZPwQlo5eINLECwaAxWHCNf8hEsVsf8PmRR_6LiApvplw8qqOCwnEXGxah6epVOG4Z7YI1RC4jC6mh_XsumXC_IUWdcJ83hDalvdxxzH4kp-WvyLz_2Sgfly0ZHCXRbnI1uIRQIU-0r3qXKqJtGWn-AuHbS9OUxWpDenW0Mte2VLnWBum5wSnQY8dfZzbfpd1kDe3v8KR4cLKB4mxghZ5Ol1S6_3136wQQbI9kWFMNH6CLQvohA0XkBr3f1CATLCjr0RjInhjpnsGHRXU1ppz3K54rEEcasF9a6XlPjaA2elmcogwyQmk98_dPq7188971fWKfdPC1ompzawcOjBs85p2VKsJdTVl8TlP3gZXva1cg&h=ATNOHJkbBhfngsiE3K2B73gMx5J5S6uNZ0-YrtaqM5J3bFrovHkGkmm-f7WrcfLcIrcusq324WLYd2W5H1x2i2TdIvVa5b5ULGXGHs0qL94S48t6yoI19xQ6Jt7Z&s=1&u=https%3A%2F%2Fwww.sodateage.net%2Fnews%2F7181%2F,2017-03-29 18:45:42.671095
http://www.opticaoroel.com/,http://www.opticaoroel.com/product/sample-product/emporio-armani-4097/?add-to-cart=427,2017-03-29 18:45:42.751260
https://instagram.com/,https://l.facebook.com/l.php?h=ATNbkv5K4FmKclNtlO7K5NTLRokGujw6EWu8dqU-aQ3o8Pw68PM8RgQrmNynb5kmJYDI-6j4YbkWlvb-I9AyFpZCKQW2dV94FOw0MJwPJtF0c1-utITd9jnq9nGr&s=1&u=https%3A%2F%2Finstagram.com%2F,2017-03-29 18:45:42.754181
http://momentsapp.com/,http://l.facebook.com/l.php?h=ATNZ4LNpQDLi59bsj33jUcUM1uY7NHRuLiHaywCz3kpI6GSWdh4ORQF2jmRV0Cv_6WN3ZQj4IKXKEWtTsKZMUKieXR5maNRpAj1fy24izuIfNKrR49145qTcf2Db&s=1&u=http%3A%2F%2Fmomentsapp.com%2F,2017-03-29 18:45:42.761971
https://m.facebook.com/home.php?refid=17,https://m.facebook.com/LearningLinksIndia/?__tn__=C&_ft_=top_level_post_id.737880073056170%3Atl_objid.737880073056170%3Athid.446628072181373%3A306061129499414%3A3%3A0%3A1491029999%3A5676616641618513281&refid=17,2017-03-29 18:45:42.897076
"https://www.glassdoor.com/Award/Best-Places-to-Work-LST_KQ0,19.htm",https://lm.facebook.com/l.php?h=ATPro-cClYqW6kNpxXlLg3G00EwRHhHID-zZVP5-LqgoVQsAxzqx8hsCLM5USLD9zAuQuyecJCkbFEJNx5Uoeu_TKnoNrtcNzNmQd2JE3SjtXoWVqO3HkAct8IR6&s=1&u=https%3A%2F%2Fwww.glassdoor.com%2FAward%2FBest-Places-to-Work-LST_KQ0%2C19.htm,2017-03-29 18:45:43.048021
https://m.facebook.com/home.php,https://m.facebook.com/campaign/landing.php?campaign_id=402047449186&extra_1=auto&placement=pflo,2017-03-29 18:45:43.135101
https://m.facebook.com/home.php,https://m.facebook.com/login/identify/?ctx=recover&c=https%3A%2F%2Fm.facebook.com%2Flogin.php%3Fnext%3Dhttps%253A%252F%252Fm.facebook.com%252F100006707686998%252Factivity%252F1804302216470017%253Frefid%253D17%26refsrc%3Dhttps%253A%252F%252Fm.facebook.com%252FLearningLinksIndia&lwv=100&_rdr,2017-03-29 18:45:43.143968
http://www.prounlimited.com/proqrg/fb/,http://lm.facebook.com/l.php?h=ATNT-lD9xiiivffvPnaDII8VqXd_5EtIeKjdlkiJb-BAjFBhLSF69aoi8dm9wjGoGIAjQE-SSRFx4pw8hMRokGLxrD_LTSnO1r2Io6oi6gBLSIq8VUsLMWRuNJny&s=1&u=http%3A%2F%2Fwww.prounlimited.com%2Fproqrg%2Ffb%2F,2017-03-29 18:45:43.153444
https://www.facebook.com/policies/cookies/,https://www.facebook.com/login.php?next=https%3A%2F%2Fwww.facebook.com%2Fads%2Fpreferences%2F%3Fentry_product%3Dad_settings_screen,2017-03-29 18:45:43.198012
https://m.facebook.com/home.php?refid=52,https://m.facebook.com/story.php?_ft_=top_level_post_id.533552486758927%3Atl_objid.533552486758927%3Athid.187025651411614%3A306061129499414%3A2%3A0%3A1491029999%3A2124551540547142438&id=187025651411614&refid=17&story_fbid=533552486758927,2017-03-29 18:45:43.424674
https://m.facebook.com/home.php?refid=52,https://m.facebook.com/story.php?_ft_=top_level_post_id.1079210785526425%3Atl_objid.1079210785526425%3Athid.187025651411614%3A306061129499414%3A2%3A0%3A1491029999%3A-4729301530845057428&id=187025651411614&refid=17&story_fbid=1079210785526425,2017-03-29 18:45:43.487425
https://m.facebook.com/home.php,https://m.facebook.com/login/identify/?ctx=recover&c=https%3A%2F%2Fm.facebook.com%2Flogin.php%3Fnext%3Dhttps%253A%252F%252Fm.facebook.com%252Ftimeline%252Fapp_collection%252F%253Fcollection_token%253D100006707686998%25253A254984101287276%25253A128%2526refid%253D17%26refsrc%3Dhttps%253A%252F%252Fm.facebook.com%252FLearningLinksIndia&lwv=100&_rdr,2017-03-29 18:45:43.496383
http://www.youronlinechoices.eu/,http://lm.facebook.com/l.php?h=ATPRRCxQxM0TdCZq-aMDQNEO55K8LABmlzf96SJTgOfQLIN4CFHZy7t-SVy75g9yC7GqkkD92BYS3hDK3UOn7Mnzn8wyv3VWl_Z7lLfWXqwaQbaLdD0M6Q_vzFF_&s=1&u=http%3A%2F%2Fwww.youronlinechoices.eu%2F,2017-03-29 18:45:43.514535
https://m.facebook.com/home.php?ref=pf&ref_component=mbasic_home_logo&ref_page=XPolicyCenterController,https://m.facebook.com/policies?ref=pf,2017-03-29 18:45:43.548340
https://www.bing.com/maps/default.aspx?FORM=FBKPL1&cp=28.6455002%7E77.1779938&lvl=16&mid=8100&mkt=ja-JP&mode=D&pc=FACEBK&rtop=0%7E0%7E0%7E&rtp=%7Epos.28.6455002_77.1779938_Learning+Links+Foundation&sty=r&v=2,https://lm.facebook.com/l.php?h=ATOkSV0o9egJXtwXIJxjA7ILUll1R-3k9TbADUrWWStkuHupQd_8du9bZtGR3MhOEh8hUX9JeWDPWz3ifVAtjNll4KaGISxrBS8couHoCcgVvC-9-tRk0QYii3AI&s=1&u=https%3A%2F%2Fwww.bing.com%2Fmaps%2Fdefault.aspx%3Fv%3D2%26pc%3DFACEBK%26mid%3D8100%26rtp%3D%257Epos.28.6455002_77.1779938_Learning%2BLinks%2BFoundation%26cp%3D28.6455002%257E77.1779938%26lvl%3D16%26sty%3Dr%26rtop%3D0%257E0%257E0%257E%26mode%3DD%26FORM%3DFBKPL1%26mkt%3Dja-JP,2017-03-29 18:45:43.557420
https://www.facebook.com/policies/cookies/,https://pt-br.facebook.com/help/?ref=pf,2017-03-29 18:45:43.662657
https://instagram.com/,https://l.facebook.com/l.php?h=ATNEUISg3WaYtfTtBKo8k8jqFvAMimw0Lh3NIYCITi08LkdKWoXH0zFD8xf8jyuI7XYqE4bPwaj4XmETlpveM6PDIP9eZlHl3eXtZbG_cIiPzCYzeU756GpDRvRZ&s=1&u=https%3A%2F%2Finstagram.com%2F,2017-03-29 18:45:43.700698
https://m.facebook.com/home.php?refid=17,https://m.facebook.com/vaasanyliopisto/,2017-03-29 18:45:43.746557
http://momentsapp.com/,http://l.facebook.com/l.php?h=ATMkRSR1rmKkXHX96V1aA3mpHae44BmrcYNznZgV1tnTKbXjP2CoXBYGkWrXSRROTnmXBy2vIBBYa2W3FDIIBYP7vY214QTnAk2TegkguRa1QzAPnMl3QRPxUFi5&s=1&u=http%3A%2F%2Fmomentsapp.com%2F,2017-03-29 18:45:43.808494
https://m.facebook.com/home.php,https://m.facebook.com/privacy/explanation,2017-03-29 18:45:43.915191
https://m.facebook.com/home.php?refid=17,https://m.facebook.com/VAMKyourself/,2017-03-29 18:45:44.036927
https://www.facebook.com/policies/cookies/,https://ar-ar.facebook.com/login.php?next=https%3A%2F%2Fwww.facebook.com%2Fads%2Fpreferences%2F%3Fentry_product%3Dad_settings_screen,2017-03-29 18:45:44.091340
https://m.facebook.com/home.php,https://m.facebook.com/r.php?next=https%3A%2F%2Fm.facebook.com%2Fstory.php%3F_ft_%3Dtop_level_post_id.533552486758927%253Atl_objid.533552486758927%253Athid.187025651411614%253A306061129499414%253A2%253A0%253A1491029999%253A2124551540547142438%26id%3D187025651411614%26refid%3D17%26story_fbid%3D533552486758927&refid=52,2017-03-29 18:45:44.151787
https://m.facebook.com/reg/?cid=102&refid=9,https://m.facebook.com/login.php?next=https%3A%2F%2Fm.facebook.com%2Fstory.php%3F_ft_%3Dtop_level_post_id.533552486758927%253Atl_objid.533552486758927%253Athid.187025651411614%253A306061129499414%253A2%253A0%253A1491029999%253A2124551540547142438%26id%3D187025651411614%26refid%3D17%26story_fbid%3D533552486758927&refid=52&refsrc=https%3A%2F%2Fm.facebook.com%2FFoundationForLearning%2F,2017-03-29 18:45:44.161759
https://m.facebook.com/home.php?refid=17,https://m.facebook.com/FoundationForLearning/?__tn__=C&_ft_=top_level_post_id.533552486758927%3Atl_objid.533552486758927%3Athid.187025651411614%3A306061129499414%3A2%3A0%3A1491029999%3A2124551540547142438&refid=17,2017-03-29 18:45:44.225239
https://m.facebook.com/home.php?ref=pf&ref_component=mbasic_home_logo&ref_page=XPolicyCenterResourcesController,https://m.facebook.com/policies/resources?ref=pf,2017-03-29 18:45:44.246858
https://www.facebook.com/policies/cookies/,https://pt-br.facebook.com/login.php?next=https%3A%2F%2Fwww.facebook.com%2Fads%2Fpreferences%2F%3Fentry_product%3Dad_settings_screen,2017-03-29 18:45:44.282786
https://m.facebook.com/home.php?refid=17,https://m.facebook.com/FoundationForLearning/?__tn__=C&_ft_=top_level_post_id.533552486758927%3Atl_objid.533552486758927%3Athid.187025651411614&refid=52,2017-03-29 18:45:44.308801
https://m.facebook.com/home.php?ref=pf,https://m.facebook.com/communitystandards?ref=pf,2017-03-29 18:45:44.421314
https://m.facebook.com/home.php?ref=pf,https://m.facebook.com/policy?ref=pf,2017-03-29 18:45:44.483364
http://www.youronlinechoices.eu/,http://www.youronlinechoices.eu/,2017-03-29 18:45:44.661876
https://l.facebook.com/l.php?h=ATNlG0XQAA0WzueuXDuni4N4MChdQ6B9Kc4JCEIY1Xxc3G61UsaG6gNnZeeIDFGzgDkmAI7hoxsbt1Bb9eGIrTf8m2PgrdYOMIqINyTlvHa105NHFHHZfc_uOfBf&s=1&u=https%3A%2F%2Fwww.fbf8.com%2F,https://developers.facebook.com/,2017-03-29 18:45:44.693561
https://m.facebook.com/home.php,https://m.facebook.com/search/106440636059437/places-in/161422927240513/places/intersect/?refid=17,2017-03-29 18:45:44.707150
https://m.facebook.com/home.php,https://m.facebook.com/vaasanyliopisto/photos/a.10150288972347627.410178.359301592626/10156067370467627/?_ft_=top_level_post_id.10156067370467627%3Atl_objid.10156067370467627%3Athid.359301592626%3A306061129499414%3A69%3A0%3A1491029999%3A6133345908088411858&refid=17&type=3,2017-03-29 18:45:44.772891
https://m.facebook.com/home.php?refid=52,https://m.facebook.com/story.php?_ft_=top_level_post_id.10156050105547627%3Atl_objid.10156050105547627%3Athid.359301592626%3A306061129499414%3A3%3A0%3A1491029999%3A-3317657229345884923&id=359301592626&refid=17&story_fbid=10156050105547627,2017-03-29 18:45:44.786904
https://www.facebook.com/policies/cookies/,https://www.facebook.com/business/?ref=pf&_rdr,2017-03-29 18:45:45.011324
https://m.facebook.com/home.php?refid=17,https://m.facebook.com/turunkaupunki/?refid=17,2017-03-29 18:45:45.315801
https://instagram.com/,https://l.facebook.com/l.php?h=ATOuuJGTbpP0_MhPi747Xcb__hpM52c0PEz5Odj3ARUSqVav6zUt_SytKyeXBPMZ1qqiGhgdzgKS2Kwh3YiKGXKxJ7z5bmjpcssCvO6ljwIn_QtaQB06zcxNaS2C&s=1&u=https%3A%2F%2Finstagram.com%2F,2017-03-29 18:45:45.330054
http://momentsapp.com/,http://l.facebook.com/l.php?h=ATNdcAPb7UeB-er4J8wH0s2Kx4Ur2tEM4FBTs0LTmEjpujEK41_yhHcqZPabbcsMYtPfVtojDlhT_kaWEg95gLW4yJfnkqJ5AeFjHFf5ut4xybARKfQA1_exMU9s&s=1&u=http%3A%2F%2Fmomentsapp.com%2F,2017-03-29 18:45:45.338603
https://m.facebook.com/home.php?refid=17,https://m.facebook.com/vaasanyliopisto/?__tn__=C&_ft_=top_level_post_id.10156070833547627%3Atl_objid.10156070833547627%3Athid.359301592626%3A306061129499414%3A3%3A0%3A1491029999%3A4203805605492671302&refid=17,2017-03-29 18:45:45.420020
http://www.uva.fi/fi/for/alumni/events/,http://lm.facebook.com/l.php?u=http%3A%2F%2Fwww.uva.fi%2Ffi%2Ffor%2Falumni%2Fevents%2F&h=ATMhGNYoV7oboeklljNp9NlkI9gIv_xsKZ3cXHVzh1UYpz5v8ROOPzOcB8SLYXZjmUgfYl8sAkNGOZ8ageW7oKCR8wDwGcczM8y432exziFXbu4Tzv1WsbrZgcoahw,2017-03-29 18:45:45.466826
https://m.facebook.com/help/?helpref=header_back&ref=pf&refid=69,https://m.facebook.com/help/111814505650678?ref=pf,2017-03-29 18:45:45.900807
https://m.facebook.com/home.php?locale2=pt_BR,https://m.facebook.com/r.php?display=page&locale=pt_BR&next=https%3A%2F%2Fwww.facebook.com%2Fads%2Fpreferences%2F%3Fentry_product%3Dad_settings_screen,2017-03-29 18:45:45.941972
https://m.facebook.com/home.php,https://m.facebook.com/login/identify/?ctx=recover&c=https%3A%2F%2Fm.facebook.com%2Flogin.php%3Fnext%3Dhttps%253A%252F%252Fm.facebook.com%252Fstory.php%253F_ft_%253Dtop_level_post_id.533552486758927%25253Atl_objid.533552486758927%25253Athid.187025651411614%25253A306061129499414%25253A2%25253A0%25253A1491029999%25253A2124551540547142438%2526id%253D187025651411614%2526refid%253D17%2526story_fbid%253D533552486758927%26refid%3D52%26refsrc%3Dhttps%253A%252F%252Fm.facebook.com%252FFoundationForLearning%252F&lwv=100&_rdr,2017-03-29 18:45:45.962755
https://m.facebook.com/home.php,https://m.facebook.com/search/106440636059437/places-in/161422927240513/places/intersect/?page=2,2017-03-29 18:45:46.000297
https://m.facebook.com/home.php?refid=17,https://m.facebook.com/facebook,2017-03-29 18:45:46.034340
https://www.facebook.com/policies/cookies/,https://pt-br.facebook.com/help/213395615347144?helpref=topq,2017-03-29 18:45:46.276992
https://m.facebook.com/reg/?cid=102,https://m.facebook.com/login/?_ft_=top_level_post_id.10156050105547627%3Atl_objid.10156050105547627%3Athid.359301592626&next=https%3A%2F%2Fm.facebook.com%2Fstory.php%3F_ft_%3Dtop_level_post_id.10156050105547627%253Atl_objid.10156050105547627%253Athid.359301592626%253A306061129499414%253A3%253A0%253A1491029999%253A-3317657229345884923%26id%3D359301592626%26refid%3D17%26story_fbid%3D10156050105547627&refid=52,2017-03-29 18:45:46.499207
https://www.lyyti.in/alumnigaala,https://lm.facebook.com/l.php?enc=AZNipb_U10Enqmw3POisueKYO-J-m24rKfrhc4Tl7KLAZ_91mNdyDwpZl57ik785CGqiyi0b6iyfcraWUfrJtq51eqnHbseVfISQnw1YubdDKzXdChS9DfZ9X8bggX6_QAv0tJok65SEL74VMg5nOJpdRX7Y8xv7577Kk6Eo_XYYW4gqdLocj1MfQSPiOW8QPs6AMHwTHRwOwTg1OgZrbh444aF81PuQJ68-dFvSnMT0f_ksar1Kz6GrEZKhMdVYI4BVUVr-nOgLgGCTH3g1lqpTg9poTZP3H6_8rSCxafN1ZUFi_rftr-jkMxWRqJaBqwFP0f1wh2IXLb7M41QumKrhekfNYO9OTxq2wWhuNH6b_g&h=ATN2LhSg-15i-iykXPQle76gSiY44iGO3uv68OIdxx-MYsWpqyGlTgxVcGYPu-eZeWRsChP9nYwcDsWbqbkUnQDntlZQH58etDPg-ftH3U8397JZ4rrAHhSlEiC3&s=1&u=https%3A%2F%2Fwww.lyyti.in%2Falumnigaala,2017-03-29 18:45:46.524783
https://m.facebook.com/home.php?refid=17,https://m.facebook.com/zabadakungdomshus/,2017-03-29 18:45:46.566320
